id,fake_label,x_min,y_min,x_max,y_max
00015579,1,118,172,220,249
00011399,1,31,160,173,252
00027178,0,0,0,0,0
00028305,0,0,0,0,0
00030143,0,0,0,0,0
00036036,0,0,0,0,0
00026893,0,0,0,0,0
00004969,1,23,135,238,238
00019735,0,0,0,0,0
00034484,0,0,0,0,0
00028814,0,0,0,0,0
00010981,1,52,30,159,239
00029375,0,0,0,0,0
00018247,1,141,154,242,230
00023847,0,0,0,0,0
00018193,1,25,21,155,152
00011394,1,24,151,139,220
00023095,0,0,0,0,0
00006096,1,9,91,191,233
00013476,1,178,159,254,242
00022288,0,0,0,0,0
00028773,0,0,0,0,0
00030136,0,0,0,0,0
00023154,0,0,0,0,0
00020848,0,0,0,0,0
00020858,0,0,0,0,0
00007722,1,185,108,251,171
00024585,0,0,0,0,0
00029696,0,0,0,0,0
00036462,0,0,0,0,0
00025307,0,0,0,0,0
00005695,1,31,64,138,163
00014417,1,68,39,172,205
00027807,0,0,0,0,0
00030180,0,0,0,0,0
00035697,0,0,0,0,0
00030279,0,0,0,0,0
00035084,0,0,0,0,0
00012180,1,112,139,224,252
00015757,1,184,61,253,200
00031521,0,0,0,0,0
00007412,1,180,27,248,174
00010469,1,169,127,249,228
00028604,0,0,0,0,0
00012777,1,151,99,253,224
00003212,1,193,163,254,220
00016818,1,100,13,171,211
00014074,1,175,42,238,112
00008280,1,48,184,202,254
00034586,0,0,0,0,0
00005747,1,103,121,173,182
00028226,0,0,0,0,0
00014783,1,27,190,169,254
00026340,0,0,0,0,0
00010313,1,28,124,240,182
00002855,1,145,50,206,117
00036093,0,0,0,0,0
00007324,1,20,124,163,207
00010897,1,181,90,246,249
00021990,0,0,0,0,0
00035821,0,0,0,0,0
00009290,1,191,119,247,221
00018211,1,158,95,245,180
00028666,0,0,0,0,0
00019225,0,0,0,0,0
00025110,0,0,0,0,0
00018081,1,125,87,229,243
00003777,1,165,192,223,252
00015444,1,41,10,110,65
00020024,0,0,0,0,0
00022682,0,0,0,0,0
00024415,0,0,0,0,0
00018574,0,0,0,0,0
00010018,1,193,91,252,163
00008980,1,69,34,237,136
00029888,0,0,0,0,0
00004059,1,0,87,133,146
00001708,1,161,74,231,249
00016274,1,63,109,123,246
00033430,0,0,0,0,0
00025765,0,0,0,0,0
00007653,1,6,38,90,169
00027871,0,0,0,0,0
00026115,0,0,0,0,0
00010466,1,151,180,216,244
00019342,0,0,0,0,0
00033882,0,0,0,0,0
00001044,1,117,152,176,216
00010429,1,54,153,114,221
00013001,1,147,177,253,243
00029747,0,0,0,0,0
00006754,1,13,109,75,226
00009104,1,89,82,201,203
00013596,1,91,159,203,243
00002625,1,190,166,245,228
00034396,0,0,0,0,0
00011181,1,0,6,250,80
00020721,0,0,0,0,0
00035546,0,0,0,0,0
00033650,0,0,0,0,0
00012979,1,181,51,244,219
00008224,1,153,3,246,168
00013049,1,145,106,210,223
00016730,1,103,197,230,253
00014713,1,28,154,228,238
00001046,1,142,188,200,252
00021807,0,0,0,0,0
00012695,1,27,109,100,172
00027309,0,0,0,0,0
00005981,1,42,118,131,193
00019148,0,0,0,0,0
00018811,0,0,0,0,0
00000312,1,63,188,232,252
00035648,0,0,0,0,0
00024573,0,0,0,0,0
00033117,0,0,0,0,0
00003338,1,196,138,252,228
00022013,0,0,0,0,0
00018865,0,0,0,0,0
00018955,0,0,0,0,0
00024293,0,0,0,0,0
00027831,0,0,0,0,0
00013288,1,27,165,208,246
00028213,0,0,0,0,0
00027559,0,0,0,0,0
00030261,0,0,0,0,0
00033127,0,0,0,0,0
00012061,1,147,119,209,237
00029435,0,0,0,0,0
00028056,0,0,0,0,0
00006401,1,174,182,233,245
00011035,1,194,171,253,250
00013034,1,161,123,250,225
00031632,0,0,0,0,0
00036235,0,0,0,0,0
00016700,1,101,178,162,252
00001589,1,45,98,114,199
00008736,1,167,93,245,209
00005926,1,162,33,237,216
00031792,0,0,0,0,0
00006435,1,178,13,244,178
00032017,0,0,0,0,0
00018872,0,0,0,0,0
00027935,0,0,0,0,0
00027597,0,0,0,0,0
00016487,1,92,42,150,113
00032111,0,0,0,0,0
00026979,0,0,0,0,0
00032787,0,0,0,0,0
00012080,1,168,23,237,250
00029664,0,0,0,0,0
00027131,0,0,0,0,0
00024041,0,0,0,0,0
00000166,1,17,45,204,127
00024329,0,0,0,0,0
00001347,1,129,22,251,139
00018925,0,0,0,0,0
00031676,0,0,0,0,0
00001808,1,158,48,219,118
00022089,0,0,0,0,0
00020740,0,0,0,0,0
00020402,0,0,0,0,0
00010837,1,124,82,202,248
00029754,0,0,0,0,0
00034285,0,0,0,0,0
00016202,1,111,117,229,189
00006873,1,113,108,201,254
00018226,1,87,132,147,242
00019032,0,0,0,0,0
00035886,0,0,0,0,0
00025830,0,0,0,0,0
00028652,0,0,0,0,0
00004284,1,126,146,201,223
00014903,1,77,127,206,230
00000502,1,173,162,237,228
00035826,0,0,0,0,0
00012651,1,103,95,187,251
00012442,1,120,95,210,253
00029174,0,0,0,0,0
00013694,1,124,18,181,124
00009572,1,168,51,226,182
00020303,0,0,0,0,0
00027888,0,0,0,0,0
00001053,1,114,41,169,121
00034191,0,0,0,0,0
00014990,1,160,162,252,221
00012485,1,46,84,214,201
00009069,1,41,114,184,193
00019986,0,0,0,0,0
00015193,1,51,145,230,234
00029499,0,0,0,0,0
00024635,0,0,0,0,0
00019627,0,0,0,0,0
00024852,0,0,0,0,0
00022851,0,0,0,0,0
00031968,0,0,0,0,0
00020322,0,0,0,0,0
00003836,1,55,66,182,125
00025293,0,0,0,0,0
00003357,1,110,186,241,252
00034881,0,0,0,0,0
00009827,1,138,148,209,209
00008841,1,4,34,118,216
00020073,0,0,0,0,0
00033544,0,0,0,0,0
00009929,1,150,164,244,248
00001333,1,123,150,188,252
00019656,0,0,0,0,0
00033285,0,0,0,0,0
00001662,1,42,97,157,180
00009562,1,98,27,238,205
00022348,0,0,0,0,0
00030062,0,0,0,0,0
00014406,1,11,62,66,205
00019985,0,0,0,0,0
00034806,0,0,0,0,0
00032475,0,0,0,0,0
00015773,1,118,140,224,237
00005908,1,40,51,180,114
00021744,0,0,0,0,0
00009759,1,160,109,241,168
00009641,1,126,187,190,242
00019687,0,0,0,0,0
00028522,0,0,0,0,0
00028549,0,0,0,0,0
00007124,1,168,156,228,248
00006049,1,169,166,250,222
00010661,1,79,79,157,218
00025413,0,0,0,0,0
00025986,0,0,0,0,0
00034508,0,0,0,0,0
00001877,1,33,102,189,164
00022751,0,0,0,0,0
00026598,0,0,0,0,0
00033607,0,0,0,0,0
00021949,0,0,0,0,0
00019197,0,0,0,0,0
00036306,0,0,0,0,0
00011643,1,188,36,252,204
00026297,0,0,0,0,0
00033834,0,0,0,0,0
00014944,1,54,100,157,192
00006886,1,4,195,138,254
00033942,0,0,0,0,0
00023537,0,0,0,0,0
00004402,1,112,38,188,201
00004254,1,15,31,160,203
00008015,1,64,198,157,253
00010090,1,182,37,238,154
00018378,0,0,0,0,0
00024538,0,0,0,0,0
00016146,1,167,157,242,236
00002639,1,58,177,207,239
00006082,1,6,74,214,195
00010138,1,114,156,245,242
00010709,1,110,33,245,138
00008341,1,30,135,208,227
00030944,0,0,0,0,0
00030678,0,0,0,0,0
00001759,1,136,28,234,185
00010032,1,11,81,179,186
00031796,0,0,0,0,0
00016602,1,39,187,211,253
00021621,0,0,0,0,0
00012706,1,154,82,218,167
00032873,0,0,0,0,0
00011922,1,98,25,185,211
00023225,0,0,0,0,0
00005947,1,169,111,227,220
00034515,0,0,0,0,0
00025925,0,0,0,0,0
00019321,0,0,0,0,0
00008519,1,158,120,243,202
00030575,0,0,0,0,0
00024138,0,0,0,0,0
00000201,1,109,65,233,172
00034477,0,0,0,0,0
00021336,0,0,0,0,0
00032739,0,0,0,0,0
00009900,1,198,126,254,250
00010545,1,159,69,254,138
00021132,0,0,0,0,0
00020724,0,0,0,0,0
00018519,0,0,0,0,0
00000397,1,122,112,194,226
00030229,0,0,0,0,0
00021901,0,0,0,0,0
00004141,1,105,12,182,135
00014199,1,138,52,217,187
00022802,0,0,0,0,0
00026468,0,0,0,0,0
00017763,1,69,19,147,168
00002852,1,193,146,253,205
00027440,0,0,0,0,0
00000978,1,122,117,220,217
00035709,0,0,0,0,0
00006396,1,85,65,212,196
00029342,0,0,0,0,0
00022957,0,0,0,0,0
00005361,1,31,162,212,226
00029817,0,0,0,0,0
00002230,1,76,3,248,113
00029317,0,0,0,0,0
00004825,1,150,61,216,178
00029813,0,0,0,0,0
00006866,1,60,68,187,251
00010005,1,182,30,250,187
00012676,1,72,117,149,180
00002343,1,158,87,213,250
00013100,1,33,133,154,237
00014805,1,198,130,253,226
00008190,1,19,43,219,111
00000370,1,129,65,235,252
00024532,0,0,0,0,0
00024157,0,0,0,0,0
00018458,0,0,0,0,0
00024058,0,0,0,0,0
00008327,1,162,34,251,108
00015206,1,174,90,231,149
00034939,0,0,0,0,0
00019719,0,0,0,0,0
00009832,1,102,36,236,161
00032761,0,0,0,0,0
00002755,1,16,125,81,251
00024603,0,0,0,0,0
00034985,0,0,0,0,0
00031244,0,0,0,0,0
00035663,0,0,0,0,0
00033802,0,0,0,0,0
00019308,0,0,0,0,0
00014230,1,84,87,245,213
00014650,1,145,180,239,249
00018606,0,0,0,0,0
00012981,1,90,49,188,168
00031585,0,0,0,0,0
00013939,1,91,29,181,139
00019956,0,0,0,0,0
00025658,0,0,0,0,0
00019137,0,0,0,0,0
00034765,0,0,0,0,0
00002278,1,109,3,167,103
00007572,1,85,198,160,253
00003786,1,60,163,162,224
00014460,1,197,87,254,237
00000897,1,85,99,149,220
00001577,1,150,31,227,118
00014207,1,39,151,212,234
00029981,0,0,0,0,0
00021806,0,0,0,0,0
00026643,0,0,0,0,0
00027603,0,0,0,0,0
00000698,1,106,165,173,252
00031724,0,0,0,0,0
00019499,0,0,0,0,0
00021531,0,0,0,0,0
00028918,0,0,0,0,0
00016541,1,26,170,245,247
00001289,1,4,18,116,175
00031960,0,0,0,0,0
00018404,0,0,0,0,0
00023498,0,0,0,0,0
00008892,1,89,108,223,203
00034500,0,0,0,0,0
00009939,1,144,153,246,224
00003001,1,184,44,244,210
00029716,0,0,0,0,0
00035904,0,0,0,0,0
00028417,0,0,0,0,0
00023086,0,0,0,0,0
00004845,1,24,149,163,231
00031712,0,0,0,0,0
00022640,0,0,0,0,0
00031986,0,0,0,0,0
00028110,0,0,0,0,0
00011842,1,9,157,117,234
00016518,1,79,194,140,252
00018155,1,136,20,202,222
00035733,0,0,0,0,0
00002438,1,121,156,228,212
00019712,0,0,0,0,0
00027555,0,0,0,0,0
00001913,1,65,57,186,158
00027721,0,0,0,0,0
00032825,0,0,0,0,0
00024556,0,0,0,0,0
00012245,1,32,50,118,227
00031024,0,0,0,0,0
00024543,0,0,0,0,0
00020000,0,0,0,0,0
00006025,1,185,32,243,133
00033255,0,0,0,0,0
00010325,1,123,67,231,230
00024168,0,0,0,0,0
00030078,0,0,0,0,0
00011021,1,113,57,226,124
00018526,0,0,0,0,0
00033929,0,0,0,0,0
00032810,0,0,0,0,0
00018306,0,0,0,0,0
00009088,1,165,1,237,126
00030567,0,0,0,0,0
00006411,1,112,140,195,252
00000481,1,151,7,244,234
00008048,1,131,13,217,105
00029842,0,0,0,0,0
00014655,1,96,92,220,204
00016657,1,67,39,160,152
00022620,0,0,0,0,0
00032445,0,0,0,0,0
00027117,0,0,0,0,0
00015566,1,64,125,149,185
00024142,0,0,0,0,0
00015627,1,164,145,252,243
00031845,0,0,0,0,0
00027432,0,0,0,0,0
00026008,0,0,0,0,0
00017907,1,41,107,97,242
00001454,1,130,129,195,224
00020950,0,0,0,0,0
00009675,1,50,168,226,229
00026412,0,0,0,0,0
00012363,1,23,100,232,212
00036382,0,0,0,0,0
00007802,1,172,198,242,254
00020298,0,0,0,0,0
00022652,0,0,0,0,0
00036127,0,0,0,0,0
00026034,0,0,0,0,0
00010291,1,137,7,248,174
00003054,1,91,42,192,185
00024855,0,0,0,0,0
00035240,0,0,0,0,0
00005655,1,111,141,218,214
00026493,0,0,0,0,0
00005071,1,183,171,252,237
00019136,0,0,0,0,0
00016922,1,66,195,161,253
00009620,1,48,28,141,212
00036195,0,0,0,0,0
00030212,0,0,0,0,0
00005130,1,186,140,249,220
00023470,0,0,0,0,0
00035255,0,0,0,0,0
00017438,1,185,143,245,242
00004230,1,64,108,141,190
00011817,1,7,145,117,224
00003841,1,103,179,203,246
00011680,1,146,136,254,216
00021735,0,0,0,0,0
00035563,0,0,0,0,0
00019855,0,0,0,0,0
00012083,1,107,117,169,227
00020185,0,0,0,0,0
00006922,1,32,10,235,162
00033114,0,0,0,0,0
00008691,1,156,67,225,177
00017467,1,127,42,216,117
00031235,0,0,0,0,0
00021594,0,0,0,0,0
00035262,0,0,0,0,0
00036085,0,0,0,0,0
00035942,0,0,0,0,0
00034521,0,0,0,0,0
00031581,0,0,0,0,0
00012923,1,93,182,168,246
00004738,1,56,35,223,202
00010498,1,62,174,186,249
00035805,0,0,0,0,0
00033013,0,0,0,0,0
00017475,1,147,50,215,224
00020942,0,0,0,0,0
00002636,1,16,87,156,194
00030914,0,0,0,0,0
00016264,1,167,147,248,241
00020772,0,0,0,0,0
00032498,0,0,0,0,0
00012844,1,95,64,168,140
00009738,1,59,120,169,189
00004916,1,3,125,187,195
00011258,1,131,88,198,175
00033047,0,0,0,0,0
00009533,1,111,171,224,251
00005355,1,36,11,169,90
00030571,0,0,0,0,0
00001271,1,111,104,251,215
00013505,1,141,109,253,203
00021813,0,0,0,0,0
00018160,1,40,174,188,246
00029349,0,0,0,0,0
00033058,0,0,0,0,0
00035497,0,0,0,0,0
00001091,1,83,88,219,195
00022326,0,0,0,0,0
00012310,1,36,47,154,147
00006927,1,56,42,186,149
00022139,0,0,0,0,0
00010658,1,98,183,206,250
00006528,1,163,111,246,180
00020991,0,0,0,0,0
00032870,0,0,0,0,0
00023003,0,0,0,0,0
00009304,1,188,134,252,238
00023553,0,0,0,0,0
00008859,1,144,99,254,208
00035085,0,0,0,0,0
00010509,1,54,116,199,193
00015342,1,143,36,215,175
00035960,0,0,0,0,0
00014429,1,196,135,253,204
00011683,1,53,43,141,101
00000087,1,39,43,98,214
00031071,0,0,0,0,0
00035596,0,0,0,0,0
00015281,1,57,139,235,212
00033299,0,0,0,0,0
00019153,0,0,0,0,0
00030046,0,0,0,0,0
00011236,1,115,42,210,105
00035993,0,0,0,0,0
00026384,0,0,0,0,0
00013746,1,48,138,249,233
00003105,1,114,123,232,185
00011328,1,183,0,244,220
00031341,0,0,0,0,0
00035350,0,0,0,0,0
00020305,0,0,0,0,0
00025312,0,0,0,0,0
00034171,0,0,0,0,0
00029683,0,0,0,0,0
00026139,0,0,0,0,0
00032941,0,0,0,0,0
00022703,0,0,0,0,0
00009793,1,144,48,243,218
00030478,0,0,0,0,0
00000280,1,40,135,144,200
00031535,0,0,0,0,0
00020278,0,0,0,0,0
00001733,1,42,85,139,181
00019757,0,0,0,0,0
00022250,0,0,0,0,0
00016294,1,102,170,249,234
00025367,0,0,0,0,0
00006748,1,166,67,240,136
00004470,1,101,156,167,247
00019027,0,0,0,0,0
00032811,0,0,0,0,0
00026474,0,0,0,0,0
00007349,1,12,80,131,157
00012539,1,106,21,216,209
00016107,1,174,53,235,157
00018087,1,169,194,226,253
00030231,0,0,0,0,0
00008961,1,44,86,212,196
00034860,0,0,0,0,0
00007318,1,153,157,241,244
00015839,1,127,98,223,238
00015863,1,187,19,248,130
00011880,1,55,131,230,253
00029830,0,0,0,0,0
00005549,1,144,84,223,181
00003221,1,85,126,233,200
00009274,1,174,86,234,163
00035678,0,0,0,0,0
00008635,1,185,154,242,213
00024250,0,0,0,0,0
00018928,0,0,0,0,0
00033660,0,0,0,0,0
00021113,0,0,0,0,0
00019708,0,0,0,0,0
00009264,1,67,70,200,168
00024613,0,0,0,0,0
00003426,1,107,25,226,98
00008394,1,27,37,182,150
00000619,1,175,123,241,201
00013530,1,143,176,239,240
00013170,1,3,92,170,161
00026517,0,0,0,0,0
00008148,1,35,80,208,228
00005485,1,58,163,189,238
00026137,0,0,0,0,0
00004456,1,193,0,250,118
00034255,0,0,0,0,0
00029920,0,0,0,0,0
00001794,1,120,82,228,180
00000252,1,163,174,249,229
00034251,0,0,0,0,0
00012625,1,97,4,240,168
00002497,1,193,176,250,240
00012536,1,15,7,106,223
00035800,0,0,0,0,0
00015704,1,33,185,232,245
00012084,1,7,193,164,249
00019306,0,0,0,0,0
00023792,0,0,0,0,0
00001576,1,159,92,215,240
00020798,0,0,0,0,0
00030185,0,0,0,0,0
00026806,0,0,0,0,0
00012163,1,188,71,254,239
00002301,1,92,22,202,180
00022753,0,0,0,0,0
00035844,0,0,0,0,0
00006437,1,176,84,247,144
00021076,0,0,0,0,0
00003929,1,11,109,181,250
00030237,0,0,0,0,0
00014472,1,99,20,176,180
00017965,1,108,87,205,200
00023506,0,0,0,0,0
00003917,1,129,112,194,243
00014871,1,19,86,225,253
00001228,1,87,85,171,148
00027005,0,0,0,0,0
00011213,1,138,42,242,227
00018095,1,143,80,238,240
00016165,1,102,98,192,243
00005870,1,32,109,246,173
00027404,0,0,0,0,0
00000735,1,191,159,254,228
00022538,0,0,0,0,0
00004557,1,160,29,228,107
00025794,0,0,0,0,0
00016420,1,55,20,190,165
00004524,1,117,55,214,112
00022603,0,0,0,0,0
00033432,0,0,0,0,0
00012914,1,70,191,140,248
00030428,0,0,0,0,0
00015483,1,159,1,221,87
00015547,1,84,45,164,213
00018442,0,0,0,0,0
00023431,0,0,0,0,0
00005387,1,94,96,168,219
00015508,1,129,53,198,185
00030278,0,0,0,0,0
00010671,1,156,1,223,58
00003194,1,158,90,220,151
00030270,0,0,0,0,0
00033975,0,0,0,0,0
00011685,1,20,50,160,226
00003654,1,24,35,159,145
00028198,0,0,0,0,0
00024076,0,0,0,0,0
00002532,1,184,43,254,134
00019512,0,0,0,0,0
00000832,1,32,81,177,196
00021222,0,0,0,0,0
00008958,1,102,114,188,247
00007865,1,165,191,248,253
00015018,1,145,82,217,230
00016729,1,104,121,235,249
00005467,1,37,44,188,120
00005536,1,95,79,238,208
00017674,1,159,10,229,242
00010011,1,16,17,141,202
00001396,1,154,42,210,197
00027319,0,0,0,0,0
00000759,1,143,60,236,150
00031592,0,0,0,0,0
00012028,1,84,101,139,168
00027988,0,0,0,0,0
00001865,1,178,57,237,154
00001484,1,89,189,178,248
00023949,0,0,0,0,0
00020262,0,0,0,0,0
00032578,0,0,0,0,0
00013811,1,105,60,198,214
00008014,1,26,35,99,206
00018806,0,0,0,0,0
00029912,0,0,0,0,0
00030932,0,0,0,0,0
00022436,0,0,0,0,0
00023451,0,0,0,0,0
00032586,0,0,0,0,0
00022509,0,0,0,0,0
00021045,0,0,0,0,0
00003834,1,105,31,166,174
00025649,0,0,0,0,0
00015838,1,106,35,211,116
00024614,0,0,0,0,0
00036371,0,0,0,0,0
00009199,1,29,118,205,252
00001183,1,146,34,209,155
00008825,1,23,25,128,80
00018498,0,0,0,0,0
00000218,1,7,98,190,187
00032468,0,0,0,0,0
00018238,1,35,190,171,247
00006391,1,2,132,133,232
00032080,0,0,0,0,0
00025050,0,0,0,0,0
00011681,1,134,91,228,154
00033639,0,0,0,0,0
00015337,1,89,47,179,218
00014376,1,0,27,79,193
00010280,1,145,142,234,231
00003634,1,80,27,218,194
00005677,1,76,190,131,248
00002526,1,113,112,177,225
00027495,0,0,0,0,0
00000944,1,62,157,195,219
00009393,1,144,164,214,223
00017590,1,133,79,239,165
00024555,0,0,0,0,0
00008930,1,115,33,236,242
00017961,1,178,91,236,236
00012869,1,151,187,250,254
00013531,1,33,174,214,248
00023289,0,0,0,0,0
00004563,1,21,155,240,237
00021541,0,0,0,0,0
00003397,1,115,25,241,210
00008858,1,69,193,134,253
00025283,0,0,0,0,0
00019296,0,0,0,0,0
00029951,0,0,0,0,0
00028472,0,0,0,0,0
00018217,1,149,39,241,247
00015212,1,117,103,213,169
00003943,1,40,74,143,219
00013633,1,67,136,146,216
00015253,1,104,39,232,175
00006189,1,172,159,227,238
00034992,0,0,0,0,0
00008921,1,41,175,163,248
00032652,0,0,0,0,0
00020343,0,0,0,0,0
00018454,0,0,0,0,0
00002446,1,25,3,141,86
00021598,0,0,0,0,0
00007531,1,59,84,146,159
00032690,0,0,0,0,0
00015434,1,70,196,245,252
00031982,0,0,0,0,0
00004999,1,81,123,165,206
00031429,0,0,0,0,0
00025051,0,0,0,0,0
00025212,0,0,0,0,0
00028923,0,0,0,0,0
00019344,0,0,0,0,0
00026544,0,0,0,0,0
00027390,0,0,0,0,0
00025300,0,0,0,0,0
00011336,1,159,101,252,158
00011270,1,120,81,246,203
00007271,1,61,1,123,227
00010711,1,185,33,252,99
00020893,0,0,0,0,0
00008867,1,116,15,245,227
00025978,0,0,0,0,0
00017539,1,163,114,228,196
00006905,1,119,107,218,208
00033636,0,0,0,0,0
00002300,1,127,6,250,233
00013371,1,95,50,155,195
00012210,1,100,125,202,250
00012051,1,63,122,182,224
00036415,0,0,0,0,0
00020186,0,0,0,0,0
00030609,0,0,0,0,0
00026049,0,0,0,0,0
00010723,1,150,70,243,154
00025147,0,0,0,0,0
00014585,1,78,49,231,157
00035175,0,0,0,0,0
00006057,1,89,144,247,225
00015878,1,155,37,246,254
00026968,0,0,0,0,0
00001403,1,151,98,207,226
00017599,1,79,186,177,254
00034243,0,0,0,0,0
00009189,1,104,0,216,159
00012688,1,104,112,238,234
00002901,1,168,36,232,202
00026242,0,0,0,0,0
00011287,1,178,71,236,246
00020753,0,0,0,0,0
00015146,1,189,96,251,207
00036113,0,0,0,0,0
00033841,0,0,0,0,0
00009961,1,156,74,231,152
00011097,1,125,52,203,224
00026364,0,0,0,0,0
00035538,0,0,0,0,0
00013639,1,70,78,153,224
00015364,1,196,68,251,190
00011282,1,7,68,96,196
00002296,1,175,199,239,254
00035352,0,0,0,0,0
00005196,1,34,140,196,228
00006651,1,141,96,208,227
00035018,0,0,0,0,0
00011568,1,123,0,228,201
00027630,0,0,0,0,0
00010449,1,160,115,240,184
00024206,0,0,0,0,0
00019138,0,0,0,0,0
00025910,0,0,0,0,0
00029388,0,0,0,0,0
00010431,1,72,195,157,253
00015938,1,22,114,141,232
00020808,0,0,0,0,0
00030651,0,0,0,0,0
00020780,0,0,0,0,0
00026172,0,0,0,0,0
00024793,0,0,0,0,0
00016172,1,118,17,216,202
00006827,1,7,111,133,217
00016099,1,108,120,171,218
00014222,1,153,191,221,249
00013459,1,6,138,127,199
00003389,1,44,158,144,252
00013757,1,38,129,138,243
00012690,1,145,175,205,240
00017056,1,188,69,249,146
00020163,0,0,0,0,0
00006770,1,9,170,201,240
00018630,0,0,0,0,0
00011835,1,162,10,234,214
00024018,0,0,0,0,0
00003699,1,87,79,189,191
00008050,1,172,25,230,84
00034837,0,0,0,0,0
00032381,0,0,0,0,0
00004411,1,100,75,210,226
00008780,1,179,195,236,252
00019917,0,0,0,0,0
00003793,1,156,38,211,208
00014970,1,102,23,214,95
00009303,1,16,49,201,125
00019888,0,0,0,0,0
00023209,0,0,0,0,0
00002035,1,141,183,241,239
00035012,0,0,0,0,0
00013240,1,199,98,254,219
00024707,0,0,0,0,0
00035772,0,0,0,0,0
00026240,0,0,0,0,0
00024662,0,0,0,0,0
00003106,1,6,178,138,234
00004108,1,77,142,243,243
00007184,1,162,115,243,240
00019626,0,0,0,0,0
00029685,0,0,0,0,0
00003452,1,49,164,196,233
00010147,1,62,87,118,162
00032979,0,0,0,0,0
00000442,1,112,5,167,219
00015842,1,155,105,219,167
00002533,1,94,155,153,250
00012905,1,62,132,142,206
00006040,1,167,24,248,94
00022927,0,0,0,0,0
00010944,1,83,85,218,182
00000211,1,154,88,216,245
00011734,1,95,93,157,207
00016248,1,102,118,249,188
00014947,1,199,74,254,149
00015076,1,122,56,196,137
00033315,0,0,0,0,0
00020719,0,0,0,0,0
00027075,0,0,0,0,0
00025838,0,0,0,0,0
00036101,0,0,0,0,0
00014841,1,166,0,239,234
00025815,0,0,0,0,0
00002555,1,88,128,199,204
00027018,0,0,0,0,0
00027009,0,0,0,0,0
00015269,1,173,45,243,141
00013091,1,13,95,170,157
00010874,1,9,0,187,232
00003069,1,11,130,106,236
00032055,0,0,0,0,0
00001340,1,39,134,197,205
00034028,0,0,0,0,0
00012757,1,1,198,145,254
00004560,1,37,128,253,237
00015392,1,69,108,226,213
00027327,0,0,0,0,0
00016812,1,182,51,252,234
00027332,0,0,0,0,0
00021549,0,0,0,0,0
00015172,1,153,60,246,218
00002056,1,96,159,253,246
00033196,0,0,0,0,0
00024442,0,0,0,0,0
00002993,1,90,37,161,212
00019641,0,0,0,0,0
00026691,0,0,0,0,0
00029133,0,0,0,0,0
00009536,1,36,138,115,222
00034943,0,0,0,0,0
00030736,0,0,0,0,0
00032983,0,0,0,0,0
00016682,1,121,81,205,213
00006680,1,26,161,108,251
00019109,0,0,0,0,0
00027137,0,0,0,0,0
00006605,1,118,39,242,111
00024631,0,0,0,0,0
00006493,1,169,98,229,231
00006317,1,90,42,171,233
00033474,0,0,0,0,0
00004700,1,72,95,131,162
00027423,0,0,0,0,0
00016894,1,120,32,201,233
00015527,1,194,134,253,254
00024727,0,0,0,0,0
00009976,1,79,198,207,253
00004706,1,182,61,250,236
00014382,1,15,26,244,154
00029153,0,0,0,0,0
00006664,1,154,155,214,217
00008526,1,44,68,180,189
00017434,1,142,140,224,226
00030915,0,0,0,0,0
00024892,0,0,0,0,0
00002961,1,19,3,203,154
00023221,0,0,0,0,0
00000197,1,180,136,238,217
00026451,0,0,0,0,0
00019853,0,0,0,0,0
00014778,1,17,166,125,232
00021286,0,0,0,0,0
00012832,1,81,114,209,226
00024070,0,0,0,0,0
00021653,0,0,0,0,0
00000734,1,60,123,245,179
00031964,0,0,0,0,0
00033925,0,0,0,0,0
00019677,0,0,0,0,0
00030945,0,0,0,0,0
00005654,1,52,124,115,190
00019047,0,0,0,0,0
00018651,0,0,0,0,0
00036354,0,0,0,0,0
00029406,0,0,0,0,0
00029651,0,0,0,0,0
00028513,0,0,0,0,0
00021445,0,0,0,0,0
00012239,1,13,12,148,165
00029263,0,0,0,0,0
00000625,1,43,179,196,251
00028270,0,0,0,0,0
00020833,0,0,0,0,0
00031297,0,0,0,0,0
00010728,1,75,24,178,243
00024297,0,0,0,0,0
00026209,0,0,0,0,0
00019550,0,0,0,0,0
00009962,1,108,179,181,240
00001595,1,168,26,240,194
00018374,0,0,0,0,0
00025224,0,0,0,0,0
00004956,1,132,9,215,70
00036374,0,0,0,0,0
00006989,1,111,59,254,178
00006428,1,163,93,230,243
00010632,1,131,141,238,244
00032531,0,0,0,0,0
00003549,1,92,109,185,207
00013268,1,61,120,228,252
00025379,0,0,0,0,0
00010091,1,2,184,227,252
00036176,0,0,0,0,0
00013594,1,84,151,163,253
00020628,0,0,0,0,0
00023103,0,0,0,0,0
00001963,1,26,90,247,148
00018006,1,105,155,226,253
00035649,0,0,0,0,0
00035549,0,0,0,0,0
00000458,1,86,139,231,226
00021492,0,0,0,0,0
00012612,1,61,11,217,149
00027200,0,0,0,0,0
00025156,0,0,0,0,0
00019794,0,0,0,0,0
00033602,0,0,0,0,0
00007571,1,163,156,223,218
00017091,1,33,68,89,149
00023243,0,0,0,0,0
00000586,1,57,123,193,202
00004323,1,14,152,115,235
00034724,0,0,0,0,0
00014764,1,158,85,229,185
00019787,0,0,0,0,0
00018830,0,0,0,0,0
00013132,1,61,175,254,248
00013463,1,140,62,248,176
00017103,1,106,107,252,184
00034297,0,0,0,0,0
00018198,1,150,8,206,138
00028557,0,0,0,0,0
00029618,0,0,0,0,0
00031530,0,0,0,0,0
00006897,1,118,15,253,197
